origin_idx,h,fold,y_true,pred_HistGBM,pred_RandomForest,pred_ExtraTrees,pred_ElasticNet,pred_BayesianRidge,pred_kNN,pred_Naive,pred_SeasonalNaive,pred_Stack
1029,2,2,6580.08,6646.0397332262555,6794.293191904164,6694.715192409718,6697.466796875,7094.76904296875,6440.91336513065,6513.1025,5754.754604444444,6754.397509474093
1029,3,2,6423.5775,6723.767075375022,6798.010777382337,6714.865622652774,6697.7412109375,7095.56787109375,6470.497485818192,6513.1025,5754.754604444444,6793.447352022649
1030,1,2,6580.08,6403.3064989413,6553.835034079366,6528.258921791659,6634.58251953125,7113.666015625,6328.790973024534,6383.2275,5798.281643333333,6596.292587537299
1030,2,2,6423.5775,6457.494456815055,6548.666186823317,6535.706809083328,6634.85693359375,7114.46435546875,6380.5287909912295,6383.2275,5798.281643333333,6625.310685150341
1031,1,2,6423.5775,6459.992365174114,6651.403785347223,6657.250616104168,6675.06201171875,7268.68115234375,6313.866707807461,6580.08,5846.024843333334,6649.102198646866
1033,3,2,6069.724,6198.788650374004,6290.423849231547,6463.238033493052,6672.982421875,7319.396484375,6437.727692860715,6423.5775,5949.419155833332,6522.20690778842
1034,2,2,6069.724,6265.052842314513,6236.152933015211,6298.886820354167,6565.7431640625,7231.23046875,6402.94795778663,6423.5775,5994.2513475,6490.629492069571
1034,3,2,6042.114,6283.736736740299,6252.346254028106,6309.759412819444,6566.017578125,7232.02880859375,6437.515629339638,6423.5775,5994.2513475,6502.832475780421
1035,1,2,6069.724,6253.790505487749,6251.104584152609,6283.874465736112,6558.77490234375,7142.61328125,6448.637961742509,6423.5775,6023.332085833334,6484.936527505456
1035,2,2,6042.114,6279.100209211102,6251.676538273147,6301.777717055555,6559.048828125,7143.41162109375,6490.822271419045,6423.5775,6023.332085833334,6501.383842860723
1036,1,2,6042.114,6210.7074860196735,6178.032405370867,6236.8586928541645,6502.6708984375,7040.77880859375,6458.158639929915,6069.724,6043.378625833333,6439.802940606032
1036,3,2,6005.868,6293.215017568282,6201.465843711147,6282.886076743053,6503.21923828125,7042.37548828125,6500.947472433107,6069.724,6043.378625833333,6484.692643730656
1037,2,2,6005.868,6231.756646772365,6142.212806695275,6259.707285631942,6449.755859375,6877.19482421875,6476.156832701192,6042.114,6066.5874625,6432.111327955628
1037,3,2,6096.264,6234.706049767289,6161.462976945273,6297.637557333331,6450.0302734375,6877.9931640625,6458.944444213346,6042.114,6066.5874625,6435.97073036293
1038,1,2,6005.868,5948.22493557202,5955.490875467093,6179.117340527778,6428.1201171875,6872.1220703125,6487.584923941149,6042.114,6091.302729166667,6290.149100197272
1038,2,2,6096.264,5987.025877814012,5974.633697415012,6205.613108541667,6428.39404296875,6872.92041015625,6498.997704920434,6042.114,6091.302729166667,6311.071475577659
1039,1,2,6096.264,6063.541961424876,6181.577284331678,6239.767671270837,6546.1728515625,6979.6962890625,6409.208674176387,6005.868,6120.9066625,6387.762375181104
1040,3,2,6089.8725,6170.322195631498,6239.975486712631,6416.504949041668,6600.43798828125,6943.6806640625,6370.6468268984445,6096.264,6143.442212499999,6471.214503654595
1041,2,2,6089.8725,6162.153723408949,6344.906335895838,6382.32127434028,6639.38720703125,7071.23583984375,6427.166000624616,6096.264,6168.810679166667,6483.835409164898
1041,3,2,5942.028,6197.928835002992,6363.295656605657,6426.027545881948,6639.66162109375,7072.0341796875,6451.764352588418,6096.264,6168.810679166667,6506.147799883325
1042,1,2,6089.8725,6167.30664796621,6016.439763260746,6275.696594847226,6513.44921875,6845.4521484375,6384.068982174577,6096.264,6176.5495625,6422.794611177743
1042,2,2,5942.028,6218.571572442938,6036.199552224042,6326.552549430561,6513.72314453125,6846.25048828125,6429.43877318698,6096.264,6176.5495625,6454.3357804410625
1042,3,2,5859.935,6257.56050064684,6032.431890584658,6383.749117222227,6513.99755859375,6847.048828125,6376.068768340328,6096.264,6176.5495625,6473.3619016987095
1043,1,2,5942.028,6240.790998460676,6224.424998307874,6288.660830187502,6462.5283203125,6804.4755859375,6483.710217522812,6089.8725,6184.205612499999,6444.61380089821
1043,2,2,5859.935,6256.514607955842,6242.513838988925,6333.235657062501,6462.802734375,6805.2744140625,6533.785272520632,6089.8725,6184.205612499999,6460.057910150182
1043,3,2,5879.493,6286.569777009142,6249.8927705097585,6364.671362756946,6463.07666015625,6806.07275390625,6469.348162525271,6089.8725,6184.205612499999,6471.678202099131
1044,1,2,5859.935,6019.173727261686,6073.123924328206,6207.21934459722,6387.60107421875,6591.1552734375,6621.860416749212,5942.028,6184.754212500001,6319.115661485086
1044,2,2,5879.493,6044.625264455398,6105.376610243386,6231.659964631945,6387.87548828125,6591.95361328125,6704.140746978672,5942.028,6184.754212500001,6339.394155511635
1044,3,2,5831.349,6058.945942077837,6100.454870000827,6263.598157965279,6388.1494140625,6592.751953125,6656.518829021213,5942.028,6184.754212500001,6345.360117443313
1045,1,2,5879.493,5820.192726889304,5871.004492883267,6100.229486944442,6299.7939453125,6594.12646484375,6600.076165143704,5859.935,6179.688645833334,6183.678802029802
1045,2,2,5831.349,5858.60756477484,5885.691661490906,6128.510880972222,6300.068359375,6594.92529296875,6579.6771716880585,5859.935,6179.688645833334,6202.13402044324
1046,1,2,5831.349,5993.4099822155395,5838.700545613262,6176.468312291665,6384.123046875,6708.6640625,6550.89672754581,5879.493,6182.536495833333,6297.693695410698
1047,3,2,5901.7035,6026.395985500525,5939.982635067464,6300.718748923611,6308.8994140625,6586.76220703125,6637.662012863566,5831.349,6181.6394125,6302.014924763597
1048,2,2,5901.7035,6092.055196203645,5818.332001339702,6157.6476665277805,6256.578125,6484.2822265625,6539.8109505477105,5831.349,6173.288151388889,6288.913258556584
1048,3,2,5826.0025,6096.657945266644,5853.107849256866,6207.15316295139,6256.85205078125,6485.08056640625,6574.096690143003,5831.349,6173.288151388889,6298.664879205714
1049,1,2,5901.7035,5929.725919927974,5793.535505668984,6124.767841041666,6251.2939453125,6536.8818359375,6463.821399020144,5831.349,6162.997529166667,6205.324685812975
1049,2,2,5826.0025,5953.309818696889,5816.089846891375,6185.5994907986105,6251.568359375,6537.68017578125,6485.14742936958,5831.349,6162.997529166667,6223.654747295649
1049,3,2,5950.9235,6004.258528303374,5847.203879200896,6249.583272236111,6251.84228515625,6538.478515625,6520.9068671753275,5831.349,6162.997529166667,6255.6146519515805
1050,1,2,5826.0025,5930.359305252186,5856.6210842597575,6155.159330972224,6439.2705078125,6837.9521484375,6436.345178915713,5901.7035,6152.1787791666675,6280.191160746383
1050,2,2,5950.9235,5953.9432040211,5872.682162132445,6201.802283784724,6439.544921875,6838.75048828125,6456.82617468554,5901.7035,6152.1787791666675,6297.04317840028
1050,3,2,6190.9995,5989.917416761035,5903.3627494122065,6253.203882013889,6439.81884765625,6839.548828125,6506.939805259383,5901.7035,6152.1787791666675,6322.193646495861
1051,1,2,5950.9235,6054.462228495021,5828.824248460651,6176.756631777776,6337.43408203125,6725.02587890625,6461.465133412371,5826.0025,6137.881129166667,6299.671810142022
1051,2,2,6190.9995,6070.185837990187,5876.053273023814,6209.368704375,6337.70849609375,6725.82421875,6416.485892644597,5826.0025,6137.881129166667,6306.535652743129
1051,3,2,6338.178,6136.869039027533,5916.263475083338,6275.253903854165,6337.982421875,6726.62255859375,6471.378552476772,5826.0025,6137.881129166667,6347.183790505526
1052,1,2,6190.9995,6190.712761203466,5951.1318505208355,6255.571814465281,6430.5166015625,6869.3525390625,6404.716873960957,5950.9235,6128.865079166668,6400.313485156556
1052,2,2,6338.178,6214.29665997238,5966.309681490578,6309.9747529027845,6430.791015625,6870.15087890625,6426.363907943498,5950.9235,6128.865079166668,6418.028583685973
1053,1,2,6338.178,6370.656382413273,6278.341344569445,6325.774853145836,6552.1708984375,7109.57275390625,6477.610224652124,6190.9995,6122.269629166666,6540.847958933834
1054,3,2,6777.3915,6632.2758087485645,6460.554014877479,6649.4987260486105,6750.21240234375,7366.47119140625,6658.488421676642,6338.178,6127.9888291666675,6781.355990460494
1055,2,2,6777.3915,6649.262523297069,6785.146601733632,6815.532462836809,6951.02392578125,7603.9228515625,6607.070189355133,6338.178,6146.3141625,6880.182315482163
1055,3,2,6794.679,6744.953451549893,6815.038354900298,6857.710607718753,6951.2978515625,7604.72119140625,6709.602290209575,6338.178,6146.3141625,6935.100445337286
1056,1,2,6777.3915,6904.796653246482,6844.748654087299,6911.772680010414,7029.34375,7630.05322265625,6661.274231281282,6338.178,6151.094945833333,7038.551043264979
1056,2,2,6794.679,6942.957826342287,6869.192281374009,6932.28543148958,7029.61767578125,7630.8515625,6645.279193261798,6338.178,6151.094945833333,7056.462099672686
1056,3,2,7110.73,7003.357527042249,6903.620247930059,6989.37372651736,7029.89208984375,7631.650390625,6714.492062351633,6338.178,6151.094945833333,7094.5479940392415
1057,1,2,6794.679,6871.7710253448595,6897.716634753471,7076.898815447915,7137.08544921875,7763.271484375,6770.842536040894,6777.3915,6156.0491624999995,7091.02827619802
1057,2,2,7110.73,6896.976291037765,6915.986730847225,7122.013556024306,7137.35986328125,7764.06982421875,6730.631834370822,6777.3915,6156.0491624999995,7103.732532219764
1057,3,2,7212.8475,6944.202404983965,6950.515105618551,7164.771463940971,7137.6337890625,7764.86865234375,6857.283464661243,6777.3915,6156.0491624999995,7138.986676333187
1058,1,2,7110.73,6788.618337468689,6959.172017649104,7083.408529093747,7214.74560546875,7883.90673828125,6890.890413627608,6794.679,6161.098295833333,7094.400672200737
1058,2,2,7212.8475,6836.261166762234,6987.066834024802,7119.751763621524,7215.02001953125,7884.705078125,6878.742313847146,6794.679,6161.098295833333,7118.4119411801385
1058,3,2,7319.568,6908.964749069214,7028.447651983134,7152.181917572915,7215.2939453125,7885.50390625,6903.291073002535,6794.679,6161.098295833333,7156.053803737303
1059,1,2,7212.8475,7620.066331671457,7373.526822698638,7340.2101580659755,7332.02490234375,8179.72265625,7413.592840411145,7110.73,6181.0192125,7577.083430185865
1059,2,2,7319.568,7667.709160965002,7405.491657139117,7369.976110586809,7332.298828125,8180.52099609375,7572.49121696882,7110.73,6181.0192125,7613.7368934831065
1060,1,2,7319.568,7646.102990476999,7569.857186657636,7382.643657468751,7513.22314453125,8443.654296875,7744.123394383018,7212.8475,6208.673212500001,7689.642622479525
1061,3,2,7612.4145,7872.715526718676,7845.653849404664,7674.79450235764,7636.72998046875,8520.7529296875,7914.842758765736,7319.568,6233.3228125000005,7881.397602020402
1062,2,2,7612.4145,8177.220644144902,7977.391780908931,7753.768585357641,7774.92822265625,8588.38671875,8210.967356418498,7319.568,6267.073962500001,8102.151723682581
1062,3,2,7559.34,8222.851135740335,8031.9579456865085,7806.319213239587,7775.2021484375,8589.1845703125,8177.209363475418,7319.568,6267.073962500001,8125.199417536956
1063,1,2,7612.4145,8157.827733217021,8027.3469908599245,7946.3793992118,7923.5576171875,8663.6591796875,8464.252533571798,7319.568,6313.3716,8190.6420294007075
1063,2,2,7559.34,8187.6990446757945,8122.6922410751995,7958.539503663192,7923.83203125,8664.4580078125,8442.92950054684,7319.568,6313.3716,8203.613551183325
1063,3,2,7481.1065,8265.37006787434,8150.878031588392,8018.392380288195,7924.10595703125,8665.255859375,8524.932653096112,7319.568,6313.3716,8250.665147108233
1064,1,2,7559.34,7504.066875737671,7894.513973283236,8039.345029628469,7866.09423828125,8496.55078125,8231.614964263601,7612.4145,6363.514825,7867.95568958969
1064,2,2,7481.1065,7516.857107864875,7969.926534754464,8063.106978420136,7866.36865234375,8497.349609375,8180.261203129993,7612.4145,6363.514825,7872.135870307671
1064,3,2,7636.2395,7566.714148949448,7978.651888695734,8107.4299514201375,7866.642578125,8498.1484375,8305.37023088717,7612.4145,6363.514825,7908.598266079301
1065,1,2,7481.1065,7418.846293476794,7958.107807144048,7966.779153329861,7829.8896484375,8257.845703125,8361.651204124522,7559.34,6413.352616666667,7818.671898700265
1065,2,2,7636.2395,7457.82862582418,8005.33163245754,8014.360148267363,7830.1640625,8258.64453125,8335.525018002341,7559.34,6413.352616666667,7838.855865797312
1065,3,2,7566.328,7507.685666908753,8022.051696579364,8074.281920517362,7830.4384765625,8259.443359375,8453.234326496935,7559.34,6413.352616666667,7876.295914997888
1066,1,2,7636.2395,7467.799445717427,7901.43615610863,7944.491517319444,7854.009765625,8232.7841796875,8772.0780362872,7481.1065,6460.398700000001,7879.630302046184
1066,2,2,7566.328,7506.781778064813,7956.529312690574,7987.697542645836,7854.28369140625,8233.58203125,8813.574761559055,7481.1065,6460.398700000001,7904.635571771982
1067,1,2,7566.328,7773.768001984244,7961.625276656746,8047.082616027773,7856.67041015625,8268.9833984375,8480.864250219269,7636.2395,6513.536216666666,8004.5912658671605
1068,3,2,7275.7985,8052.176638385733,8165.682034922784,8176.969695447916,7864.80224609375,8179.66845703125,8396.115667526574,7566.328,6567.473883333334,8138.183599724051
1069,2,2,7275.7985,7923.568719760806,8037.85454185473,7949.78904163194,7807.53271484375,8122.98486328125,8253.98661412918,7566.328,6611.907933333334,8024.758823280363
1069,3,2,7248.303,7989.359353422133,8093.4421784084,8013.6569751597235,7807.80712890625,8123.783203125,8334.659747026324,7566.328,6611.907933333334,8066.812774360426
1070,1,2,7275.7985,7845.182630705612,7948.404946822323,7851.372353527771,7770.87060546875,8174.6826171875,8105.534536916941,7566.328,6654.142333333334,7954.118442735992
1070,2,2,7248.303,7884.164963052997,8030.089760693354,7898.994337298609,7771.14453125,8175.4814453125,8101.697555297008,7566.328,6654.142333333334,7976.039053286196
1070,3,2,7398.017,7932.197950676995,8083.66121823909,7975.809428645834,7771.4189453125,8176.27978515625,8150.767897568852,7566.328,6654.142333333334,8009.011875462181
1071,1,2,7248.303,7887.324156984328,7762.549129678473,7745.83067604514,7771.55810546875,8131.45556640625,8503.849626975296,7275.7985,6691.94775,7993.626141722434
1071,2,2,7398.017,7935.655704093094,7810.89085502669,7813.62938913542,7771.83251953125,8132.25390625,8670.778047926147,7275.7985,6691.94775,8034.996756619537
1071,3,2,7597.1025,7922.52026790367,7869.938129370341,7870.854841364585,7772.1064453125,8133.052734375,8559.967872709092,7275.7985,6691.94775,8026.332686593691
1072,1,2,7398.017,7887.703664510971,7698.598940163493,7699.433811694442,7638.98486328125,7889.3447265625,8516.719847801622,7248.303,6734.760766666667,7938.202903838359
1072,2,2,7597.1025,7900.493896638175,7746.053179078175,7760.301320840279,7639.25927734375,7890.14306640625,8613.238699590309,7248.303,6734.760766666667,7957.572157923847
1073,1,2,7597.1025,7696.689303913392,7789.692462604959,7731.822981715276,7505.40771484375,7663.21240234375,8080.312524427621,7398.017,6778.365583333334,7770.013483691209
1075,3,2,7991.9905,7755.72495248448,7922.538326040969,7859.9079477187515,7497.70947265625,7685.35791015625,7680.068172532485,7597.1025,6893.627333333334,7774.937516058635
1076,2,2,7991.9905,7693.937488364842,7872.733118787894,7803.61951485069,7424.12060546875,7590.67822265625,7335.649410493932,7597.1025,6952.414483333333,7686.175949742568
1076,3,2,7893.8575,7698.341136281948,7871.602871157241,7823.676439177079,7424.39501953125,7591.47705078125,7427.5261276278725,7597.1025,6952.414483333333,7697.384813109514
1077,1,2,7991.9905,7762.089998339943,8058.0985638485445,8064.877957868056,7559.408203125,7811.8603515625,7277.2932715422,7597.1025,7025.779766666666,7791.0537448094165
1077,2,2,7893.8575,7774.880230467147,8072.475876621162,8080.214320125,7559.6826171875,7812.6591796875,7317.603479717576,7597.1025,7025.779766666666,7801.521162110242
1077,3,2,8028.9225,7765.934933939337,8081.548282051717,8097.730196951394,7559.95654296875,7813.45751953125,7240.020801815171,7597.1025,7025.779766666666,7793.354668649222
1078,1,2,7893.8575,7736.3024902084835,8060.472339355354,8090.7126282361105,7563.32275390625,7604.5302734375,7252.602281563588,7991.9905,7103.0523111111115,7781.749200317771
1078,2,2,8028.9225,7723.679743698933,8071.658340759721,8108.924622215283,7563.5966796875,7605.3291015625,7216.939518702332,7991.9905,7103.0523111111115,7775.272104258465
1078,3,2,8112.166,7714.677155680373,8067.737122543453,8120.139822013892,7563.87109375,7606.12744140625,7254.6353465549655,7991.9905,7103.0523111111115,7775.414809142274
1079,1,2,8028.9225,7605.391564363201,8056.550203666998,8038.641949185184,7462.755859375,7587.17333984375,7099.56411212117,7893.8575,7173.5079166666665,7666.9061830481
1079,2,2,8112.166,7600.550065354591,8071.157838511044,8048.9486996851865,7463.0302734375,7587.9716796875,7110.94007760611,7893.8575,7173.5079166666665,7666.766615124653
1080,1,2,8112.166,7692.562819552806,8099.632524636246,8003.126632212963,7451.80126953125,7651.68505859375,7217.662562062152,8028.9225,7244.415216666666,7707.102203713605
1082,3,2,7284.6935,7693.916996197656,8223.5999932123,8186.275254662035,7670.52685546875,7804.525390625,7014.6745995517695,8112.166,7393.715999999999,7795.906150620901
1083,2,2,7284.6935,7623.996040909905,8030.298981650625,7977.4640778726825,7631.68701171875,7787.03515625,7019.886473608453,8112.166,7453.7228000000005,7729.141258797854
1083,3,2,7495.631,7625.293236265408,8026.99510484871,7978.133779407405,7631.96142578125,7787.83349609375,6987.913058107853,8112.166,7453.7228000000005,7727.407953791057
1084,1,2,7284.6935,7615.925470853666,7796.38981851951,7706.711385365735,7584.060546875,7772.203125,7042.867744270456,8112.166,7500.109516666666,7681.708895035557
1084,2,2,7495.631,7612.058425237691,7800.147216561971,7715.245967504623,7584.3349609375,7773.001953125,7015.077209288941,8112.166,7500.109516666666,7678.782367511137
1084,3,2,8004.924,7617.106508158978,7788.503646088759,7714.379728018511,7584.609375,7773.80029296875,7051.358314765051,8112.166,7500.109516666666,7683.873715034389
1085,1,2,7495.631,7382.268212282447,7370.293142357712,7285.169213430549,7342.4921875,7490.78369140625,6952.636658586223,7284.6935,7520.593966666666,7433.906830522539
1085,2,2,8004.924,7374.239001965732,7381.477920412111,7304.105048659718,7342.7666015625,7491.58203125,6947.9176168410295,7284.6935,7520.593966666666,7431.954488605973
1086,1,2,8004.924,7539.029804278652,7429.742470514388,7337.055054121529,7487.169921875,8425.7734375,6865.860819307066,7495.631,7546.840066666667,7558.901264534184
1091,3,3,6526.807,6176.962168309891,6465.045800837493,6303.406697409726,6782.47021484375,6501.884765625,6839.245950087432,8004.924,7613.201502380952,6344.826861124928
1092,2,3,6526.807,5698.732890945871,5935.315565620918,5870.741255933534,6533.5478515625,6141.22021484375,6353.751356544401,8004.924,7569.257592857143,5849.149970296721
1092,3,3,6318.555,5621.225668037094,5891.404840230838,5806.538176415676,6533.5478515625,6142.32080078125,6328.211834027358,8004.924,7569.257592857143,5793.798606735369
1093,1,3,6526.807,5999.549170428866,5891.192258951155,5784.735684633925,6423.376953125,5832.37109375,6262.7425489335965,8004.924,7517.910809523809,5931.070358408173
1093,2,3,6318.555,5687.207378258857,5866.898119044246,5728.93861972321,6423.376953125,5833.4716796875,6287.163867246193,8004.924,7517.910809523809,5798.671970481653
1094,1,3,6318.555,6100.250270928128,6040.985583972319,5863.23940788095,6467.96044921875,6171.30615234375,6243.626057210003,6526.807,7481.723892857143,6056.066285505747
1096,3,3,5175.619,5239.694814548068,5658.995578589386,5627.987197798611,6269.93408203125,6317.49462890625,5557.9477478674235,6318.555,7388.71150952381,5506.451616540489
1097,2,3,5175.619,4582.230137814405,4835.282639637002,5249.448283763889,5929.755859375,5552.01708984375,5243.255983736045,6318.555,7301.730876190476,4778.148350152291
1097,3,3,5066.992,4525.793071387904,4827.9894736231145,5254.405281902777,5929.75634765625,5553.11767578125,5318.721364781755,6318.555,7301.730876190476,4753.038227876855
1098,1,3,5175.619,4624.267117135093,4805.614024317258,5203.266011993055,5838.75244140625,5592.576171875,5572.509089491032,6318.555,7217.174142857142,4772.760329746608
1098,2,3,5066.992,4579.931374553635,4799.944729647615,5208.923338611111,5838.75244140625,5593.6767578125,5471.329019953075,6318.555,7217.174142857142,4753.117862323848
1098,3,3,5268.1125,4577.573679073204,4802.085044582141,5243.314399749997,5838.75244140625,5594.77734375,5572.974017876096,6318.555,7217.174142857142,4754.400163308301
1099,1,3,5066.992,5200.0755095375835,5030.039585127779,5269.475641749999,5752.88232421875,5820.37548828125,5565.429893963955,5175.619,7145.065126190476,5112.516052804489
1099,2,3,5268.1125,5145.326331435039,5036.23410129643,5290.354465958334,5752.88232421875,5821.47607421875,5572.329127274957,5175.619,7145.065126190476,5095.9926065856935
1099,3,3,5424.783,5168.539049506532,5052.647327795438,5356.77153057639,5752.88232421875,5822.57666015625,5582.99278344189,5175.619,7145.065126190476,5115.725322000862
1100,1,3,5268.1125,4657.714529009382,4877.296255465077,5191.983698631943,5785.0634765625,5526.64453125,5692.108809878506,5066.992,7068.52165952381,4822.877078673165
1100,2,3,5424.783,4542.36117901426,4862.137017668897,5197.741874187502,5785.0634765625,5527.74462890625,5620.584177171045,5066.992,7068.52165952381,4771.288994112958
1101,1,3,5424.783,5137.062980775818,5154.593887932142,5438.653135743056,5992.517578125,5782.60107421875,5819.805690395035,5268.1125,7001.598792857143,5171.7817901041735
1103,3,3,4593.996,4671.8521431838735,4825.766637610067,5094.601592229169,5708.552734375,5143.2158203125,5907.094814709353,5424.783,6837.181184523809,4793.935213554345
1104,2,3,4593.996,4640.271280970728,4942.1717002819905,5064.022482851195,5756.2314453125,5593.0107421875,6039.079219775538,5424.783,6737.62595952381,4847.698645775067
1104,3,3,4043.6205,4521.8544097339245,4982.022294715027,5116.466403573415,5756.2314453125,5594.111328125,5979.5886173797735,5424.783,6737.62595952381,4826.8768663697665
1105,1,3,4593.996,4671.596905168633,4922.34316229778,5086.102796729171,5807.673828125,5828.65234375,6057.034712603661,5424.783,6646.305113690477,4850.966620699091
1105,2,3,4043.6205,4740.646395187695,4953.193832560678,5139.485784597227,5807.673828125,5829.7529296875,6063.750538831208,5424.783,6646.305113690477,4895.571623405518
1105,3,3,3865.098,4653.373421059585,4986.59854281931,5202.027271673614,5807.673828125,5830.853515625,6073.1814783888785,5424.783,6646.305113690477,4883.14883451635
1106,1,3,4043.6205,4883.245504510013,4828.138144726981,4924.501847604169,5498.546875,5423.1337890625,5498.813715661417,4593.996,6544.668063690477,4862.045257926295
1106,2,3,3865.098,4903.721231247836,4863.919147754164,4989.031320722224,5498.546875,5424.234375,5569.230009644854,4593.996,6544.668063690477,4891.466420621573
1106,3,3,4147.4715,4825.050360807922,4920.590321547718,5047.633885222224,5498.546875,5425.3349609375,5567.722297726775,4593.996,6544.668063690477,4895.100249488414
1107,1,3,3865.098,4559.280315273743,4836.309375699405,4824.927515375005,5181.09765625,4795.1083984375,5424.013845917632,4043.6205,6411.711830357143,4730.353766928113
1107,2,3,4147.4715,4939.170792119572,4909.9382944881445,4940.506216256949,5181.09765625,4796.208984375,5354.1460788268305,4043.6205,6411.711830357143,4917.254015263727
1107,3,3,4698.738,5132.592346062309,4956.112080650248,5044.398692548617,5181.09765625,4797.3095703125,5460.906827570349,4043.6205,6411.711830357143,5018.524713428249
1108,1,3,4147.4715,4377.79267108421,4944.316662321397,4934.97171809723,5034.1591796875,4568.5390625,5484.913387585399,3865.098,6274.148747023809,4719.950324193583
1108,2,3,4698.738,4954.6475672189135,5037.341980612468,5091.2613638611165,5034.1591796875,4569.6396484375,5454.817521129005,3865.098,6274.148747023809,4992.765549491409
1109,1,3,4698.738,4704.521457854822,4922.705401609275,4918.975236194448,5114.75732421875,5095.994140625,5382.130559553973,4147.4715,6149.269213690477,4833.164007147052
1110,3,3,4137.391,5000.842338525656,5315.14740211786,5283.694102722226,5397.78759765625,5592.63525390625,5566.992959922624,4698.738,6038.263063690477,5183.510091281077
1111,2,3,4137.391,5078.328045486822,5186.128969174208,5160.722656236114,5387.86572265625,5418.0693359375,5723.113176063989,4698.738,5914.510813690476,5137.003873899785
1111,3,3,3687.809,5151.510132050882,5279.371590493654,5260.656917868057,5387.86572265625,5419.169921875,5735.663572244329,4698.738,5914.510813690476,5219.178967043832
1112,1,3,4137.391,4829.749791145924,5120.527968509525,4983.134613458336,5338.95703125,5157.0966796875,5787.410511558534,4698.738,5782.852980357144,5000.312436341021
1112,2,3,3687.809,5066.332086323644,5227.303934916701,5101.478586854168,5338.95703125,5158.197265625,5809.493624050184,4698.738,5782.852980357144,5151.902916059948
1112,3,3,3715.267,5175.115391478943,5314.662884448051,5235.957763194445,5338.95703125,5159.2978515625,5835.385850778657,4698.738,5782.852980357144,5245.158543461626
1113,1,3,3687.809,4870.9954683498345,5147.325546149109,4975.739290118058,5284.6259765625,5269.2275390625,5695.551933550255,4137.391,5654.392563690477,5028.485252754138
1113,2,3,3715.267,5262.221358900039,5235.228691672918,5136.404758333336,5284.6259765625,5270.328125,5778.768615311979,4137.391,5654.392563690477,5228.86181357376
1113,3,3,3823.098,5467.264695886893,5318.0745465734135,5253.657935875001,5284.6259765625,5271.42822265625,5782.342037861876,4137.391,5654.392563690477,5355.269513156569
1114,1,3,3715.267,4815.069868519362,5111.645045010121,4870.700026333336,5026.1416015625,5005.8779296875,5554.8242851139,3687.809,5519.660213690476,4975.0982497663545
1114,2,3,3823.098,5196.152847304182,5173.882094492958,5016.046324715281,5026.1416015625,5006.978515625,5536.104096607912,3687.809,5519.660213690476,5156.957728761641
1114,3,3,3985.13,5380.969004697042,5254.761682387998,5158.531736256948,5026.1416015625,5008.0791015625,5629.145976971064,3687.809,5519.660213690476,5275.3927530673445
1115,1,3,3823.098,4887.22961815053,5017.806348652678,4870.199188659724,4910.40478515625,5050.12841796875,5488.927468097921,3715.267,5400.679330357144,4945.723571844297
1115,2,3,3985.13,5216.0242458845605,5075.137542389533,5041.613437722224,4910.40478515625,5051.22900390625,5530.15109803154,3715.267,5400.679330357144,5105.958614443514
1116,1,3,3985.13,4808.968969278775,5131.515516561263,4954.275281659728,5004.5244140625,4947.65380859375,5511.1451516369225,3823.098,5278.261563690477,4985.432953763262
1117,3,3,4279.353,5426.327808259603,5351.4007115353215,5314.94394827778,5115.41259765625,5169.60546875,5742.56989871221,3985.13,5144.268430357142,5353.913148032758
1118,2,3,4279.353,5182.60538454659,5349.875786466519,5224.006623076388,5236.576171875,5293.4208984375,5635.211167645472,3985.13,5015.614073214286,5263.427677441695
1118,3,3,4407.285,5389.636092081058,5405.481282734574,5297.720765534725,5236.576171875,5294.521484375,5729.491757651226,3985.13,5015.614073214286,5374.196368029492
1119,1,3,4279.353,4925.4057360474335,5403.957940839036,5050.99623977778,5241.583984375,5250.07421875,5474.594072386332,3985.13,4900.885920833333,5192.175154765978
1119,2,3,4407.285,5142.0980683436555,5454.0103275126485,5187.3084732986135,5241.583984375,5251.1748046875,5453.837627968979,3985.13,4900.885920833333,5305.263756772833
1119,3,3,4239.81,5354.919128951639,5498.448576220089,5274.99023752778,5241.583984375,5252.275390625,5509.1195783854155,3985.13,4900.885920833333,5412.394234253708
1120,1,3,4407.285,5075.845256335316,5416.698272056345,5156.029050548614,5311.68115234375,5390.3037109375,5519.179120781159,4279.353,4808.23352797619,5261.33596864313
1120,2,3,4239.81,5241.328684335978,5466.310675307339,5278.8596069444475,5311.68115234375,5391.404296875,5530.4584439440405,4279.353,4808.23352797619,5354.564700796011
1120,3,3,4686.115,5456.96567791446,5516.083204833727,5349.643125770834,5311.68115234375,5392.50439453125,5550.653508369649,4279.353,4808.23352797619,5465.238671723089
1121,1,3,4239.81,5187.863899368117,5431.918443743798,5227.660645583334,5326.8896484375,5495.45166015625,5527.208080837117,4407.285,4736.521061309524,5314.467664795804
1121,2,3,4686.115,5339.278946868591,5482.216148167708,5349.0901874236115,5326.8896484375,5496.55224609375,5520.218535245779,4407.285,4736.521061309524,5402.754141618732
1121,3,3,4711.4565,5599.48839600934,5518.4142254857625,5408.977326715278,5326.8896484375,5497.65283203125,5559.995380198211,4407.285,4736.521061309524,5522.309523664511
