origin_idx,h,fold,y_true,pred_HistGBM,pred_RandomForest,pred_ExtraTrees,pred_ElasticNet,pred_BayesianRidge,pred_kNN,pred_FlowConc,pred_Naive,pred_SeasonalNaive,pred_FlowAnchor,pred_Stack
733,13,0,8472.7965,6454.72201780045,6504.977344964782,6546.505062177993,8432.990234375,11525.4580078125,8199.21058646271,6790.788808096587,8828.623,8243.38765,7750.499,6489.680446580545
734,8,0,8013.87,7945.791110113775,7886.654452392198,8096.705543603838,8391.3642578125,12162.4375,7992.942369679778,6511.551935772988,8828.623,8297.844783333334,9528.481000000002,7362.802452480726
734,9,0,8370.716,7801.449738204067,7938.462214613675,7983.569572464949,8391.3642578125,12160.916015625,8027.04576783301,6591.843293191461,8828.623,8297.844783333334,9528.481000000002,7386.514512385407
734,10,0,8675.014,7734.416025705156,7677.983894141421,7940.423916525134,8391.3642578125,12159.396484375,8151.812484735799,6055.631821478085,8828.623,8297.844783333334,9528.481000000002,7129.485638127124
734,11,0,8754.153,7273.276002624618,7363.765485571811,7992.357066904764,8391.3642578125,12157.8759765625,8201.158051190238,6012.033775581858,8828.623,8297.844783333334,9528.481000000002,6753.322124829931
734,12,0,8472.7965,7262.458434746884,7094.95589300316,7947.503081218421,8391.3642578125,12156.35546875,8302.235459903291,6375.799016742152,8828.623,8297.844783333334,9528.481000000002,6498.217484061799
735,7,0,8013.87,8670.007962563279,8243.79579486541,8449.195257252315,8451.427734375,12151.564453125,8302.771152223679,7414.36938122353,9166.597,8333.683716666666,9166.597,7978.207598711484
735,8,0,8370.716,8292.560225619025,8242.661652626983,8395.846984062831,8451.427734375,12150.044921875,8308.407306394309,7141.023367033332,9166.597,8333.683716666666,9166.597,7911.5247199303085
735,9,0,8675.014,8282.675872050691,8261.610536826802,8287.012284861441,8451.427734375,12148.5244140625,8283.923980422971,7050.021813795956,9166.597,8333.683716666666,9166.597,7927.656687817631
735,10,0,8754.153,7616.79591822243,7911.863940788938,8076.216644496626,8451.427734375,12147.00390625,8253.224109904508,6428.917843913276,9166.597,8333.683716666666,9166.597,7482.433458244985
735,11,0,8472.7965,7376.675242559605,7749.556007557092,7987.473729055654,8451.427734375,12145.484375,8255.385397037768,6368.2599011581,9166.597,8333.683716666666,9166.597,7287.7941307923065
736,7,0,8370.716,8482.469677644312,8275.734019695932,8186.737455582655,8369.076171875,12327.16015625,8285.698052276282,7678.178613963101,8918.863,8334.863650000001,8918.863,8073.956347959049
736,8,0,8675.014,8171.8812769949955,8235.448354234622,8144.224473838111,8369.076171875,12325.640625,8290.206521567765,7443.070835212022,8918.863,8334.863650000001,8918.863,7982.014578258398
736,9,0,8754.153,8067.938255380108,8148.434305306381,8015.629425004778,8369.076171875,12324.119140625,8265.648409823316,7343.991944712043,8918.863,8334.863650000001,8918.863,7881.976387574488
736,10,0,8472.7965,7207.457021119308,7753.728467937499,7827.371290495518,8369.076171875,12322.599609375,8267.695193860445,6577.597401653977,8918.863,8334.863650000001,8918.863,7360.571671292754
736,14,0,8299.7225,6783.869015189824,7583.925568785944,7728.790442394923,8369.076171875,12316.5185546875,8207.155205099927,5994.3475782602045,8918.863,8334.863650000001,8918.863,7126.9784679789955
737,7,0,8675.014,8270.12384380193,8138.942053412156,8079.121983865741,8327.6865234375,11782.908203125,8221.475542752567,6638.399763099372,9114.864,8354.6468,9114.864,7836.227780795511
737,8,0,8754.153,8119.994527742503,8156.601788140331,8050.240431421792,8327.6865234375,11781.3876953125,8215.21079200892,6528.949133298094,9114.864,8354.6468,9114.864,7826.76553856425
737,9,0,8472.7965,8070.584955656765,8137.406176392646,8047.116249255125,8327.6865234375,11779.8671875,8215.790373009368,6572.16719221063,9114.864,8354.6468,9114.864,7800.0936526321
737,13,0,8299.7225,7178.841319078162,7295.888356117249,7798.006834784061,8327.6865234375,11773.787109375,8150.357892505578,6359.7715800498445,9114.864,8354.6468,9114.864,6852.348321952547
737,14,0,8572.7025,7128.5659341528535,7262.796912506138,7773.113578024801,8327.6865234375,11772.265625,8143.843458217796,6026.964638826453,9114.864,8354.6468,9114.864,6812.435767121535
738,7,0,8754.153,8500.22229496866,8180.693698341006,8108.284726120256,8336.564453125,12100.28515625,8233.727045800075,7771.54134243996,9073.308,8369.2799,9073.308,7936.07557798511
738,8,0,8472.7965,8237.209437009942,8145.413177715014,8070.445001553291,8336.564453125,12098.765625,8211.884938102201,7711.6406472072,9073.308,8369.2799,9073.308,7857.119160917764
738,12,0,8299.7225,7060.658741112025,7587.863860230258,7883.440881933615,8336.564453125,12092.6845703125,8115.536207937429,6711.807163220593,9073.308,8369.2799,9073.308,7127.367889541126
738,13,0,8572.7025,6802.553979689063,7656.543641854266,7931.528984968338,8336.564453125,12091.1640625,8098.142245872906,6893.835819647071,9073.308,8369.2799,9073.308,7147.197417534837
738,14,0,8567.1,6771.633579391292,7642.378617641303,7908.946976266949,8336.564453125,12089.64453125,8092.0325321524315,6586.963326441074,9073.308,8369.2799,9073.308,7128.478555744143
739,7,0,8472.7965,8557.198586388187,8225.814745506117,8069.241083714005,8166.13134765625,11534.970703125,8164.3738044150605,7579.011183176626,9133.984,8380.66125,9133.984,7967.679456552088
739,11,0,8299.7225,7210.0601146570725,7715.8778757266455,7818.5033789458175,8166.13134765625,11528.8896484375,8117.516232876367,6701.191514599741,9133.984,8380.66125,9133.984,7253.125568986328
739,12,0,8572.7025,7292.891633089126,7696.181658079093,7835.946272455771,8166.13134765625,11527.369140625,8097.601124062044,6631.7349886996935,9133.984,8380.66125,9133.984,7248.9705354887055
739,13,0,8567.1,7295.739347417609,7771.55953780826,7776.500326106235,8166.13134765625,11525.849609375,8064.7288127197135,6902.744389155885,9133.984,8380.66125,9133.984,7320.473081620158
740,10,0,8299.7225,7715.683726594476,8209.320784417328,8234.419420764963,8051.1591796875,11267.779296875,7969.611178168013,6880.915537654211,9133.984,8401.627316666667,9586.832,7632.69538860112
740,11,0,8572.7025,7276.056196488094,8085.340251158896,8298.860522626075,8051.1591796875,11266.259765625,7920.757861952059,6608.572040546654,9133.984,8401.627316666667,9586.832,7439.479525351482
740,12,0,8567.1,7352.755537636304,7946.202819532175,8181.455940742973,8051.1591796875,11264.7392578125,7877.919363897537,6625.9949590230035,9133.984,8401.627316666667,9586.832,7321.742419858516
741,9,0,8299.7225,8061.23498930957,8119.677446875827,8230.636449372438,7939.763671875,11164.546875,7943.488386005148,7456.555493347015,9133.984,8399.231749999999,9454.032000000001,7660.147979684403
741,10,0,8572.7025,7457.695648340955,8075.786877395834,8135.467379194198,7939.763671875,11163.0263671875,7892.399588068373,6888.250112830439,9133.984,8399.231749999999,9454.032000000001,7513.884517532885
741,11,0,8567.1,7156.142906539249,7949.8948029495705,8125.704211102762,7939.763671875,11161.505859375,7856.983802551062,6747.117486496007,9133.984,8399.231749999999,9454.032000000001,7342.870491009357
742,8,0,8299.7225,7173.573988329623,7605.9509777916,7459.5426180105,7303.00634765625,12050.4130859375,7905.169686620833,7136.218395626733,8013.87,8357.716966666667,8013.87,7579.618658969561
742,9,0,8572.7025,7161.908143302441,7512.542656559127,7374.482904138971,7303.00634765625,12048.892578125,7836.773481736059,7076.964879599829,8013.87,8357.716966666667,8013.87,7489.5981475167455
742,10,0,8567.1,7147.4038020316375,7440.761868295899,7359.37839309499,7303.00634765625,12047.373046875,7740.483666751067,7060.959857133043,8013.87,8357.716966666667,8013.87,7419.457778754333
743,7,0,8299.7225,7715.828721191327,7841.355162158251,7854.142863076058,7240.27392578125,12264.80078125,7786.2798093349265,6926.639841223783,8370.716,8326.127316666667,8370.716,7745.742651584279
743,8,0,8572.7025,7676.05829503036,7804.827325960334,7847.247104832011,7240.27392578125,12263.2802734375,7725.438938648627,6924.752407746647,8370.716,8326.127316666667,8370.716,7704.419098140368
743,9,0,8567.1,7623.8173142157375,7760.39660676341,7830.581252161872,7240.27392578125,12261.759765625,7724.384355729888,7001.872265625853,8370.716,8326.127316666667,8370.716,7653.48301949677
743,14,0,7835.3145,7569.9552524605515,7679.129030506879,7656.268760463128,7240.27392578125,12254.158203125,7596.284647259215,7088.924432669259,8370.716,8326.127316666667,8370.716,7567.5640624009
744,7,0,8572.7025,7818.0476072233005,8187.030268109919,8119.928738650462,7308.41748046875,11060.5205078125,7728.070808692567,6962.997659476165,8675.014,8304.575283333334,8675.014,7962.827750574178
744,8,0,8567.1,7862.091121615283,8162.05797722103,8095.8585135520825,7308.41748046875,11059.0,7729.530292391407,6936.534048311686,8675.014,8304.575283333334,8675.014,7946.95974628132
744,13,0,7835.3145,7810.064907852306,7729.42672463459,7870.506499378471,7308.41748046875,11051.3984375,7628.6500966111125,7006.891422062061,8675.014,8304.575283333334,8675.014,7530.368145590775
744,14,0,8088.604,7848.512658580028,7746.462399419312,7868.837202604662,7308.41748046875,11049.87890625,7594.50098073009,6998.264205428685,8675.014,8304.575283333334,8675.014,7553.099753275335
745,7,0,8567.1,7910.579061928523,8335.123996273182,8091.967094295139,7372.92578125,11017.0078125,7838.024399626825,7232.101791229498,8754.153,8273.465383333332,8754.153,8078.44145238135
745,12,0,7835.3145,7643.052464130063,7999.316855475529,7787.1713842113095,7372.92578125,11009.40625,7810.563527244619,6741.305420064563,8754.153,8273.465383333332,8754.153,7715.598145084665
745,13,0,8088.604,7929.06318747681,7888.224474645172,7772.719226207837,7372.92578125,11007.8857421875,7798.800359941172,6999.915117269566,8754.153,8273.465383333332,8754.153,7660.666176548861
745,14,0,8533.4535,7932.523672446676,7895.4903216501325,7777.1881904208,7372.92578125,11006.365234375,7828.67092240155,7046.038909436312,8754.153,8273.465383333332,8754.153,7668.112314648833
746,11,0,7835.3145,7381.2723704440195,7749.360769083665,7655.477867619081,7243.70361328125,10863.1943359375,7773.702460839313,6843.110857349568,8472.7965,8246.168183333333,8472.7965,7538.224035277722
746,12,0,8088.604,7458.311591427669,7716.508710622355,7575.2802043519505,7243.70361328125,10861.673828125,7799.11841852384,6922.783163105825,8472.7965,8246.168183333333,8472.7965,7520.669012854489
746,13,0,8533.4535,7684.609190761102,7666.97574437004,7608.161106150563,7243.70361328125,10860.154296875,7767.7024468946,6516.640692179774,8472.7965,8246.168183333333,8472.7965,7513.34690623775
746,14,0,8599.183,7646.212136310079,7692.401454818453,7606.977892718022,7243.70361328125,10858.6337890625,7739.077485202083,6572.683092703581,8472.7965,8246.168183333333,8472.7965,7530.62360636798
747,10,0,7835.3145,7116.063811330294,7706.48988556432,7591.870325816337,7262.52294921875,10818.197265625,7772.760319845357,6493.645510878509,8472.7965,8206.9536,8124.914000000001,7578.3009212018715
747,11,0,8088.604,7125.371893137694,7648.0836528768195,7591.804655095271,7262.52294921875,10816.677734375,7779.27932925011,6504.798344257654,8472.7965,8206.9536,8124.914000000001,7524.899145045384
747,12,0,8533.4535,7188.983730941513,7673.0613032091605,7529.264286814253,7262.52294921875,10815.1572265625,7771.643078393734,6559.448381756407,8472.7965,8206.9536,8124.914000000001,7559.486713250388
747,13,0,8599.183,7407.45841283977,7588.643159546462,7508.384044012169,7262.52294921875,10813.63671875,7771.9637642450325,6131.572880218317,8472.7965,8206.9536,8124.914000000001,7517.942139920699
748,9,0,7835.3145,6989.74717622402,7401.580127287202,7417.532103112699,7235.03955078125,10380.7998046875,7932.113331679438,6508.797949929173,8472.7965,8169.392166666667,7766.899,7400.143962762426
748,10,0,8088.604,6869.894494347166,7375.938623793155,7412.473814527976,7235.03955078125,10379.279296875,7904.51095777313,6473.599787230329,8472.7965,8169.392166666667,7766.899,7355.154275080711
748,11,0,8533.4535,6996.035531909688,7330.782675959656,7498.29375923631,7235.03955078125,10377.759765625,7860.761790011124,6491.2849957571125,8472.7965,8169.392166666667,7766.899,7334.544463734185
748,12,0,8599.183,7054.4571997411,7405.740520782573,7474.153694319874,7235.03955078125,10376.2392578125,7829.6641885708395,6493.461563534534,8472.7965,8169.392166666667,7766.899,7415.312154121082
749,8,0,7835.3145,7218.778947567353,7459.745058651785,7427.388440719494,7111.2744140625,10944.197265625,8024.776637454499,6904.013860020184,8472.7965,8150.793850000001,7669.6269999999995,7528.00666048738
749,9,0,8088.604,7230.276006980915,7460.080140858135,7455.100513722966,7111.2744140625,10942.6767578125,8054.389725786116,6887.2886124509705,8472.7965,8150.793850000001,7669.6269999999995,7530.32093249919
749,10,0,8533.4535,7106.721682518974,7468.892085800098,7490.660060556299,7111.2744140625,10941.15625,8034.803151808383,6958.12745531372,8472.7965,8150.793850000001,7669.6269999999995,7517.143615651794
749,11,0,8599.183,7211.120854671708,7410.682851708663,7528.6299815319935,7111.2744140625,10939.6357421875,8012.881471964774,7040.629742063982,8472.7965,8150.793850000001,7669.6269999999995,7480.457794123417
749,14,0,7588.6215,7463.269903858936,7367.580914724371,7533.979209697337,7111.2744140625,10935.0751953125,7970.799607174349,6792.217527982586,8472.7965,8150.793850000001,7669.6269999999995,7483.687794958772
750,7,0,7835.3145,7377.504378345508,7970.580586776124,7777.1715904375,7010.11328125,10785.4111328125,7534.198429059571,6388.218475907059,8299.7225,8239.13695,8299.7225,7812.416923834305
750,8,0,8088.604,7461.194500337613,7953.811351088624,7731.474743830688,7010.11328125,10783.890625,7538.097859003139,6405.007596993281,8299.7225,8239.13695,8299.7225,7811.168424636337
750,9,0,8533.4535,7465.451907419568,7939.689838963293,7671.405484750827,7010.11328125,10782.37109375,7489.175035751803,6386.270042438258,8299.7225,8239.13695,8299.7225,7798.605766998942
750,10,0,8599.183,7173.9081900758165,7897.352871515873,7688.437981667494,7010.11328125,10780.8505859375,7425.177814894494,6447.977999216748,8299.7225,8239.13695,8299.7225,7708.042305024743
750,13,0,7588.6215,7372.301472298272,7631.693216704167,7729.969754801752,7010.11328125,10776.2900390625,7304.8287876702125,6534.225586533567,8299.7225,8239.13695,8299.7225,7492.273618408906
750,14,0,7426.011,7345.710969189636,7643.614112651785,7718.843951051753,7010.11328125,10774.76953125,7308.408018335374,6403.119480210235,8299.7225,8239.13695,8299.7225,7498.880925517012
751,7,0,8088.604,7750.202582554805,8068.797736596428,7818.160428826967,7118.00927734375,10728.12890625,7395.121685142747,7748.684785836762,8572.7025,8260.859699999999,8572.7025,7867.88509461122
751,8,0,8533.4535,7741.632854103171,8043.162027195634,7827.998240068038,7118.00927734375,10726.6083984375,7400.1921890314425,7535.081352042871,8572.7025,8260.859699999999,8572.7025,7842.245992675347
751,9,0,8599.183,7703.598361390559,7975.815068380323,7576.520237967344,7118.00927734375,10725.087890625,7396.045052600682,7337.540763840049,8572.7025,8260.859699999999,8572.7025,7772.191964225668
751,12,0,7588.6215,7428.675742252193,7739.523332699272,7501.860373165261,7118.00927734375,10720.52734375,7378.32044437088,7212.402730252004,8572.7025,8260.859699999999,8572.7025,7501.808503248149
751,13,0,7426.011,7459.506819202427,7692.250663633961,7517.910959432622,7118.00927734375,10719.0068359375,7351.282084442237,7146.7143168808925,8572.7025,8260.859699999999,8572.7025,7462.636271400933
751,14,0,7664.223,7424.002653112054,7708.598246815012,7527.041823286789,7118.00927734375,10717.486328125,7311.91832168549,7109.226960807052,8572.7025,8260.859699999999,8572.7025,7471.864081524137
752,7,0,8533.4535,7667.929523236753,8187.058913887434,7849.791086981399,7148.21533203125,10531.193359375,7475.891857836279,7213.386314381441,8567.1,8276.398533333333,8567.1,7971.544673904134
752,8,0,8599.183,7534.028227064173,8201.409023385946,7827.6906359000495,7148.21533203125,10529.6728515625,7467.614640816528,7183.98542079759,8567.1,8276.398533333333,8567.1,7961.7857319718805
752,11,0,7588.6215,6960.963048956073,7800.384635184326,7595.907038678985,7148.21533203125,10525.1123046875,7396.851416972567,7030.520542005768,8567.1,8276.398533333333,8567.1,7484.392441051164
752,12,0,7426.011,7167.055873337317,7772.6825708001,7596.452202449818,7148.21533203125,10523.591796875,7406.5946851627505,7180.724907966023,8567.1,8276.398533333333,8567.1,7494.123147881431
752,13,0,7664.223,7278.848379006261,7791.770455645834,7583.008810459078,7148.21533203125,10522.072265625,7431.558900554356,7258.521866473501,8567.1,8276.398533333333,8567.1,7531.53803328632
752,14,0,7850.9895,7274.851409071149,7802.713477573083,7576.136063882689,7148.21533203125,10520.5517578125,7392.268160635481,7169.8804475272145,8567.1,8276.398533333333,8567.1,7541.151761719868
753,7,0,8599.183,7644.562501758344,8094.459443574383,8135.592859705109,7182.32861328125,10130.0576171875,7513.23284259021,7071.286076422431,8567.1,8285.135916666668,8893.125,7753.810239572645
753,10,0,7588.6215,7509.253578666544,7897.242291382308,7739.302540898727,7182.32861328125,10125.4970703125,7522.19319726952,7088.316940130513,8567.1,8285.135916666668,8893.125,7544.505904119639
753,11,0,7426.011,7411.306599195386,7732.585989146362,7588.270176669561,7182.32861328125,10123.9765625,7472.199492469878,6989.264096652394,8567.1,8285.135916666668,8893.125,7372.369455698763
753,12,0,7664.223,7421.372620416459,7673.80787727662,7606.214971023727,7182.32861328125,10122.45703125,7454.588657514989,7101.435678039057,8567.1,8285.135916666668,8893.125,7318.749119870273
753,13,0,7850.9895,7481.315122745776,7639.729574627976,7484.533747635995,7182.32861328125,10120.9365234375,7418.461493352721,7210.904245172246,8567.1,8285.135916666668,8893.125,7297.066902974745
753,14,0,7886.0405,7465.022259333947,7606.088222732143,7508.658197198164,7182.32861328125,10119.416015625,7411.382748416733,7102.248459642163,8567.1,8285.135916666668,8893.125,7262.543752885649
754,9,0,7588.6215,7691.585742144119,8041.374172263921,7926.682190740923,7265.990234375,10062.4833984375,7475.355877689418,7365.615901254915,8567.1,8271.821416666666,8893.8,7707.989507562039
754,10,0,7426.011,7282.055733859349,7735.225780103041,7775.350959169164,7265.990234375,10060.962890625,7496.580393617255,7271.774704879453,8567.1,8271.821416666666,8893.8,7348.399860435733
754,11,0,7664.223,7251.318914109647,7608.159539225066,7673.975601802265,7265.990234375,10059.443359375,7498.4541507566455,7219.672895283589,8567.1,8271.821416666666,8893.8,7223.357652379
754,12,0,7850.9895,7327.0855630101605,7526.095874665111,7554.244621757358,7265.990234375,10057.9228515625,7494.636399879617,7485.395495016428,8567.1,8271.821416666666,8893.8,7159.223068190696
754,13,0,7886.0405,7378.075388974641,7422.067790908829,7405.230402860367,7265.990234375,10056.40234375,7473.074462826889,7364.055872372629,8567.1,8271.821416666666,8893.8,7070.090415199544
755,8,0,7588.6215,8450.1846169607,8256.581445407424,8066.69540203482,7372.828125,9984.71875,7517.760728680723,7490.028844427568,8567.1,8239.319433333334,8694.0,8112.49345731244
755,9,0,7426.011,8433.250404502754,8196.839248242743,7906.006440073015,7372.828125,9983.1982421875,7542.689519846634,7555.609737830662,8567.1,8239.319433333334,8694.0,8053.271285798014
755,10,0,7664.223,7923.905425026976,7912.737038258285,7749.520793710748,7372.828125,9981.677734375,7529.142791152614,7495.008409124246,8567.1,8239.319433333334,8694.0,7697.0980294200435
755,11,0,7850.9895,7438.466652232757,7742.459101377002,7635.639079507044,7372.828125,9980.158203125,7541.7960197826205,7403.319899909584,8567.1,8239.319433333334,8694.0,7452.305360832597
755,12,0,7886.0405,7486.614258824205,7618.143446347884,7528.544203758433,7372.828125,9978.6376953125,7498.960058866841,7523.477956696742,8567.1,8239.319433333334,8694.0,7343.567316288627
756,7,0,7588.6215,7817.462436912917,8102.670835564286,7990.898339534376,7312.53955078125,10008.931640625,7426.446642411838,7480.338529069882,8567.1,8181.20495,8222.85,8027.529155790409
756,8,0,7426.011,7798.826812453479,8067.1093335365085,7943.698538337285,7312.53955078125,10007.4111328125,7440.298368516831,7421.792250977387,8567.1,8181.20495,8222.85,7990.7899256905985
756,9,0,7664.223,7888.430787885637,7991.249910997024,7847.817262596545,7312.53955078125,10005.890625,7508.271403159062,7548.26451813101,8567.1,8181.20495,8222.85,7934.905308021541
756,10,0,7850.9895,7466.4451010303665,7965.892105219246,7728.717559076868,7312.53955078125,10004.3701171875,7504.036512409362,7469.251743558985,8567.1,8181.20495,8222.85,7837.660885117731
756,11,0,7886.0405,7423.920545011804,7861.587191732308,7712.9516439703875,7312.53955078125,10002.849609375,7536.613729478554,7373.960157229907,8567.1,8181.20495,8222.85,7732.011165650503
756,14,0,7854.357,7361.645809582134,7798.968014975695,7586.819133500248,7312.53955078125,9998.2890625,7464.310016920987,7104.451552135995,8567.1,8181.20495,8222.85,7662.1969465495
757,7,0,7426.011,7653.221050818091,7758.121005935814,7855.956225682027,7173.560546875,9044.62890625,7405.544440331465,7945.051952212578,7835.3145,8110.1946333333335,7835.3145,7807.760054975178
757,8,0,7664.223,7665.597558573969,7725.471123486409,7859.206306798099,7173.560546875,9043.1083984375,7360.66320462448,7890.059347559465,7835.3145,8110.1946333333335,7835.3145,7779.154695349654
757,9,0,7850.9895,7761.9285568404375,7727.845732885417,7759.125409441617,7173.560546875,9041.5888671875,7351.9531564466615,8020.335836025746,7835.3145,8110.1946333333335,7835.3145,7798.137546211685
757,10,0,7886.0405,7480.298060033322,7758.436385354333,7724.955647446247,7173.560546875,9040.068359375,7327.550140081519,8023.1297362856885,7835.3145,8110.1946333333335,7835.3145,7777.996683906416
757,13,0,7854.357,7669.581011600192,7831.472608826224,7856.209876571015,7173.560546875,9035.5078125,7380.9295347907155,8042.015235150352,7835.3145,8110.1946333333335,7835.3145,7879.702739178133
757,14,0,7712.474,7598.4640877212705,7824.915870673446,7827.53152756804,7173.560546875,9033.9873046875,7420.882671543241,8027.664892491248,7835.3145,8110.1946333333335,7835.3145,7861.163383824228
758,7,0,7664.223,8322.018453057834,8380.248411716262,8126.706185511095,7053.4482421875,8559.53515625,7386.249832157491,8181.361401353543,8088.604,8379.814766666666,8088.604,8485.296950421185
758,8,0,7850.9895,8260.851651705962,8382.849414031738,8136.227482115261,7053.4482421875,8558.015625,7439.9132230138775,8134.541329821659,8088.604,8379.814766666666,8088.604,8477.114076611813
758,9,0,7886.0405,8305.086601914498,8428.470939834517,8100.351644956697,7053.4482421875,8556.4951171875,7478.625612912263,8321.955586504368,8088.604,8379.814766666666,8088.604,8527.780172774008
758,12,0,7854.357,8176.4663452908635,8669.803849100961,8141.707978401372,7053.4482421875,8551.9345703125,7518.314257249752,8240.636963821793,8088.604,8379.814766666666,8088.604,8732.76172066487
758,13,0,7712.474,8296.167140071086,8711.182867047884,8114.290351643271,7053.4482421875,8550.4140625,7494.334021692573,8278.566563085818,8088.604,8379.814766666666,8088.604,8792.550065776333
758,14,0,7570.785,8326.119477921504,8695.709613318719,8103.595972311921,7053.4482421875,8548.8935546875,7487.7010118684075,8342.462899605674,8088.604,8379.814766666666,8088.604,8783.180777108613
759,7,0,7850.9895,7853.44134060661,8444.02195711235,8146.754846471064,7077.8056640625,7327.8642578125,7578.086452638828,7802.915479236627,8533.4535,8664.263216666666,8533.4535,8367.551781686545
759,8,0,7886.0405,7753.848068428804,8409.25331438244,8167.3744301823735,7077.8056640625,7326.34423828125,7571.831572817171,7665.760417416128,8533.4535,8664.263216666666,8533.4535,8317.485982810424
759,11,0,7854.357,7836.408231627885,8299.496129364252,7951.248970897652,7077.8056640625,7321.783203125,7579.368077212732,7906.190950763259,8533.4535,8664.263216666666,8533.4535,8228.44450106668
759,12,0,7712.474,7831.703613841194,8323.237169523478,8028.091815629134,7077.8056640625,7320.26318359375,7542.988667932663,7889.373475311244,8533.4535,8664.263216666666,8533.4535,8249.991209314208
759,13,0,7570.785,7849.289870097296,8330.873606820105,7975.259213203208,7077.8056640625,7318.7431640625,7582.822280643238,7993.579857401595,8533.4535,8664.263216666666,8533.4535,8260.242036930913
